"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 29, 2014","555.53","555.11","564.97","553.40","57.44M","0.07%"
"Sep 26, 2014","555.12","553.07","555.58","547.85","64.65M","0.36%"
"Sep 25, 2014","553.13","557.05","561.00","553.04","84.82M","-0.70%"
"Sep 24, 2014","557.05","556.41","559.30","552.09","58.27M","0.12%"
"Sep 23, 2014","556.40","563.67","565.91","555.88","88.86M","-1.29%"
"Sep 22, 2014","563.69","566.26","566.29","562.09","59.10M","-0.45%"
"Sep 19, 2014","566.26","566.83","569.64","565.93","63.56M","-0.10%"
"Sep 18, 2014","566.84","564.88","568.81","564.88","56.39M","0.33%"
"Sep 17, 2014","564.95","561.04","566.21","561.04","54.91M","0.73%"
"Sep 16, 2014","560.88","560.06","561.14","557.54","60.53M","0.15%"
"Sep 15, 2014","560.06","561.91","561.92","557.77","69.36M","-0.33%"
"Sep 12, 2014","561.93","559.21","563.52","559.18","51.73M","0.49%"
"Sep 11, 2014","559.21","560.88","563.91","557.41","56.23M","-0.29%"
"Sep 10, 2014","560.83","561.58","562.33","558.84","49.01M","-0.14%"
"Sep 09, 2014","561.61","562.95","564.71","560.84","76.44M","-0.24%"
"Sep 08, 2014","562.94","563.62","565.51","562.18","43.72M","-0.11%"
"Sep 05, 2014","563.57","567.92","567.92","562.69","73.62M","-0.77%"
"Sep 04, 2014","567.92","565.06","569.00","562.29","78.27M","0.51%"
"Sep 03, 2014","565.05","562.51","566.93","561.39","82.15M","0.47%"
"Sep 02, 2014","562.43","560.84","563.71","560.25","124.58M","0.29%"
"Sep 01, 2014","560.81","556.91","562.48","556.91","64.27M","0.71%"
"Aug 29, 2014","556.88","560.26","561.61","556.59","65.41M","-0.60%"
"Aug 28, 2014","560.24","562.59","563.53","558.98","60.78M","-0.42%"
"Aug 27, 2014","562.60","561.63","563.57","560.40","57.48M","0.20%"
"Aug 26, 2014","561.47","557.09","561.49","556.04","56.14M","0.84%"
"Aug 25, 2014","556.80","553.46","557.67","553.46","29.98M","0.63%"
"Aug 22, 2014","553.32","555.40","557.22","551.15","56.90M","-0.36%"
"Aug 21, 2014","555.32","554.25","555.93","552.60","61.57M","0.20%"
"Aug 20, 2014","554.23","551.60","554.61","550.96","72.66M","0.48%"
"Aug 19, 2014","551.58","550.16","553.12","548.85","92.55M","0.28%"
"Aug 18, 2014","550.06","548.84","553.41","548.77","103.58M","0.19%"
"Aug 15, 2014","549.03","545.38","549.54","544.20","138.76M","0.67%"
"Aug 14, 2014","545.37","543.18","546.00","540.72","70.76M","0.41%"
"Aug 13, 2014","543.16","542.09","545.07","542.09","57.83M","0.21%"
"Aug 12, 2014","542.04","549.67","550.51","541.96","67.74M","-1.41%"
"Aug 11, 2014","549.77","537.72","550.53","537.72","64.92M","2.26%"
"Aug 08, 2014","537.63","543.71","543.71","531.59","82.47M","-1.14%"
"Aug 07, 2014","543.81","549.89","549.96","543.04","98.64M","-1.11%"
"Aug 06, 2014","549.93","555.69","555.69","546.08","69.14M","-1.05%"
"Aug 05, 2014","555.74","555.33","560.01","554.28","64.97M","0.09%"
"Aug 04, 2014","555.26","553.68","558.44","553.68","64.74M","0.31%"
"Aug 01, 2014","553.54","558.69","558.75","551.01","71.67M","-0.94%"
"Jul 31, 2014","558.80","562.61","565.39","557.64","59.61M","-0.68%"
"Jul 30, 2014","562.65","565.95","566.04","562.08","46.08M","-0.60%"
"Jul 29, 2014","566.04","563.45","566.84","562.34","42.66M","0.49%"
"Jul 28, 2014","563.29","568.59","568.60","562.93","38.12M","-0.93%"
"Jul 25, 2014","568.59","572.53","572.57","565.33","46.24M","-0.69%"
"Jul 24, 2014","572.53","573.16","574.86","571.72","57.35M","-0.11%"
"Jul 23, 2014","573.16","571.02","574.82","570.48","53.79M","0.37%"
"Jul 22, 2014","571.02","564.38","571.02","564.38","72.39M","1.18%"
"Jul 21, 2014","564.38","562.61","565.01","559.48","58.86M","0.31%"
"Jul 18, 2014","562.61","568.47","568.47","562.61","108.40M","-1.06%"
"Jul 17, 2014","568.65","571.52","572.23","566.99","46.16M","-0.50%"
"Jul 16, 2014","571.50","565.48","571.53","565.48","58.58M","1.06%"
"Jul 15, 2014","565.50","564.32","567.81","563.80","50.21M","0.21%"
"Jul 14, 2014","564.34","556.79","564.34","556.67","45.14M","1.36%"
"Jul 11, 2014","556.76","554.83","558.73","554.80","38.68M","0.36%"
"Jul 10, 2014","554.78","567.45","567.48","553.49","65.32M","-2.24%"
"Jul 09, 2014","567.50","567.30","570.92","566.71","52.28M","0.03%"
"Jul 08, 2014","567.32","575.61","575.61","567.11","52.27M","-1.45%"
"Jul 07, 2014","575.67","576.02","578.35","575.54","55.44M","-0.05%"
"Jul 04, 2014","575.93","576.58","577.61","574.54","34.00M","-0.12%"
"Jul 03, 2014","576.60","571.56","576.60","571.56","70.59M","0.91%"
"Jul 02, 2014","571.41","571.53","574.87","570.17","54.40M","-0.01%"
"Jul 01, 2014","571.46","566.96","571.46","566.96","49.83M","0.80%"
"Jun 30, 2014","566.95","566.45","569.26","565.17","50.47M","0.07%"
"Jun 27, 2014","566.55","565.38","568.47","565.10","45.06M","0.21%"
"Jun 26, 2014","565.35","567.44","570.00","563.67","50.29M","-0.35%"
"Jun 25, 2014","567.36","576.14","576.14","561.57","66.40M","-1.55%"
"Jun 24, 2014","576.30","579.64","580.99","575.43","43.24M","-0.59%"
"Jun 23, 2014","579.71","578.46","580.66","578.15","40.78M","0.22%"
"Jun 20, 2014","578.44","580.13","580.43","577.30","52.54M","-0.30%"
"Jun 19, 2014","580.17","573.20","580.19","573.20","62.70M","1.22%"
"Jun 18, 2014","573.17","564.66","573.17","564.66","60.77M","1.53%"
"Jun 17, 2014","564.52","570.54","570.66","563.69","69.84M","-1.05%"
"Jun 16, 2014","570.52","572.28","572.43","568.08","59.09M","-0.30%"
"Jun 13, 2014","572.24","571.46","573.15","568.07","49.57M","0.13%"
"Jun 12, 2014","571.48","567.70","571.48","564.94","58.77M","0.66%"
"Jun 11, 2014","567.71","570.68","571.67","565.12","60.45M","-0.46%"
"Jun 10, 2014","570.31","569.98","572.66","567.34","63.44M","0.08%"
"Jun 06, 2014","569.86","565.69","569.86","565.23","64.84M","0.70%"
"Jun 05, 2014","565.91","558.71","569.15","558.71","87.70M","1.29%"
"Jun 04, 2014","558.72","561.81","561.99","555.73","66.99M","-0.54%"
"Jun 03, 2014","561.78","560.08","561.78","558.69","55.20M","0.31%"
"Jun 02, 2014","560.02","554.43","560.86","554.43","61.52M","1.01%"
"May 30, 2014","554.43","555.21","557.12","553.78","93.44M","-0.14%"
"May 28, 2014","555.20","553.68","557.07","552.29","75.35M","0.27%"
"May 27, 2014","553.68","550.82","554.85","550.82","88.32M","0.54%"
"May 26, 2014","550.73","551.75","556.22","550.53","60.17M","-0.18%"
"May 23, 2014","551.70","549.09","551.73","547.33","74.16M","0.48%"
"May 22, 2014","549.09","545.73","549.13","545.73","83.57M","0.65%"
"May 21, 2014","545.57","542.35","545.73","542.09","60.92M","0.59%"
"May 20, 2014","542.38","545.14","545.68","540.03","59.87M","-0.50%"
"May 19, 2014","545.11","543.81","546.28","541.98","52.00M","0.24%"
"May 16, 2014","543.81","544.62","547.15","538.90","81.60M","-0.31%"
"May 15, 2014","545.50","547.36","550.09","544.19","77.84M","-0.34%"
"May 14, 2014","547.34","545.64","547.55","544.91","69.26M","0.36%"
"May 13, 2014","545.36","546.00","547.12","543.54","71.02M","-0.11%"
"May 12, 2014","545.96","540.29","545.97","538.89","74.38M","1.05%"
"May 09, 2014","540.29","539.75","540.34","537.05","140.64M","0.10%"
"May 08, 2014","539.74","534.83","539.78","534.83","80.81M","0.94%"
"May 07, 2014","534.71","533.96","537.04","530.50","78.19M","0.21%"
"May 06, 2014","533.57","533.09","535.91","531.35","55.98M","0.11%"
"May 05, 2014","533.00","534.13","535.09","530.44","54.54M","-0.22%"
"May 02, 2014","534.20","529.75","534.20","529.75","63.40M","0.87%"
"Apr 30, 2014","529.61","527.31","532.11","526.58","93.89M","0.46%"
"Apr 29, 2014","527.18","518.38","527.34","518.38","77.47M","1.70%"
"Apr 28, 2014","518.37","517.73","518.66","516.13","67.96M","0.12%"
"Apr 25, 2014","517.76","515.19","517.85","514.20","74.54M","0.58%"
"Apr 24, 2014","514.76","511.85","517.38","511.85","81.19M","0.66%"
"Apr 23, 2014","511.41","513.51","514.58","510.01","77.38M","-0.39%"
"Apr 22, 2014","513.40","503.90","513.41","503.83","100.77M","1.91%"
"Apr 16, 2014","503.79","499.44","503.79","499.44","37.89M","0.97%"
"Apr 15, 2014","498.94","498.49","502.14","497.33","86.60M","0.10%"
"Apr 14, 2014","498.44","494.59","498.85","493.53","69.10M","0.78%"
"Apr 11, 2014","494.58","506.34","506.34","494.58","95.97M","-2.33%"
"Apr 10, 2014","506.38","506.50","509.69","504.68","75.81M","-0.03%"
"Apr 09, 2014","506.55","500.66","508.38","500.66","87.11M","1.21%"
"Apr 08, 2014","500.47","505.05","506.02","499.63","83.53M","-0.90%"
"Apr 07, 2014","505.04","513.13","513.18","503.59","47.75M","-1.61%"
"Apr 04, 2014","513.28","510.43","513.41","509.01","49.05M","0.53%"
"Apr 03, 2014","510.58","511.64","513.11","509.07","53.63M","-0.19%"
"Apr 02, 2014","511.57","511.06","513.81","510.89","56.11M","0.10%"
"Apr 01, 2014","511.05","513.34","515.19","510.12","59.02M","-0.45%"
"Mar 31, 2014","513.34","512.42","515.16","510.81","65.76M","0.22%"
"Mar 28, 2014","512.23","511.97","514.69","511.77","73.73M","0.05%"
"Mar 27, 2014","511.96","513.23","513.87","510.60","80.86M","-0.39%"
"Mar 26, 2014","513.94","509.32","514.01","509.24","76.43M","0.91%"
"Mar 25, 2014","509.29","505.06","509.37","504.62","68.56M","0.84%"
"Mar 24, 2014","505.06","506.92","508.44","504.09","69.50M","-0.37%"
"Mar 21, 2014","506.92","500.65","507.17","500.65","103.01M","1.24%"
"Mar 20, 2014","500.69","498.83","501.05","496.63","65.10M","0.37%"
"Mar 19, 2014","498.86","499.11","500.93","498.58","76.81M","-0.05%"
"Mar 18, 2014","499.10","497.05","500.29","492.67","81.50M","0.43%"
"Mar 17, 2014","496.94","492.73","497.61","492.63","69.40M","0.85%"
"Mar 14, 2014","492.73","495.76","495.76","489.23","88.31M","-0.65%"
"Mar 13, 2014","495.95","498.71","500.81","495.95","109.91M","-0.54%"
"Mar 12, 2014","498.64","506.34","506.34","496.80","104.58M","-1.52%"
"Mar 11, 2014","506.34","504.21","507.26","503.92","64.99M","0.42%"
"Mar 10, 2014","504.24","508.42","508.42","502.98","62.01M","-0.83%"
"Mar 07, 2014","508.45","510.37","511.43","507.24","69.92M","-0.37%"
"Mar 06, 2014","510.33","509.32","511.70","509.15","93.62M","0.26%"
"Mar 05, 2014","509.01","511.11","512.18","508.61","115.89M","-0.40%"
"Mar 04, 2014","511.07","505.27","511.44","505.27","78.44M","0.94%"
"Mar 03, 2014","506.33","507.62","507.62","503.56","97.14M","-0.30%"
"Feb 28, 2014","507.84","504.83","508.48","504.81","72.17M","0.60%"
"Feb 27, 2014","504.79","504.63","506.52","501.51","112.94M","0.03%"
"Feb 26, 2014","504.62","503.83","505.97","502.77","217.29M","0.16%"
"Feb 25, 2014","503.79","508.36","509.37","502.85","48.55M","-0.89%"
"Feb 24, 2014","508.33","505.76","508.33","505.09","45.08M","0.51%"
"Feb 21, 2014","505.76","503.54","507.71","503.54","57.59M","0.43%"
"Feb 20, 2014","503.59","501.20","503.59","497.54","83.13M","0.47%"
"Feb 19, 2014","501.23","500.27","503.00","499.04","73.22M","0.19%"
"Feb 18, 2014","500.28","501.35","501.64","497.68","88.93M","-0.21%"
"Feb 17, 2014","501.33","499.84","502.20","499.79","72.24M","0.31%"
"Feb 14, 2014","499.77","497.49","500.12","497.39","67.99M","0.46%"
"Feb 13, 2014","497.49","501.02","501.56","494.97","103.53M","-0.70%"
"Feb 12, 2014","500.98","502.35","503.01","499.13","239.04M","-0.46%"
"Feb 11, 2014","503.28","500.43","503.28","500.35","96.69M","0.57%"
"Feb 10, 2014","500.42","501.88","503.66","499.54","61.48M","-0.28%"
"Feb 07, 2014","501.83","491.72","501.99","489.78","77.16M","2.06%"
"Feb 06, 2014","491.70","487.83","492.60","487.57","74.44M","1.03%"
"Feb 05, 2014","486.67","489.04","490.17","486.01","66.66M","-0.48%"
"Feb 04, 2014","489.04","488.50","490.09","485.15","76.45M","0.02%"
"Feb 03, 2014","488.92","490.21","494.49","488.74","64.41M","-0.26%"
"Jan 31, 2014","490.21","494.24","495.98","487.98","86.40M","-0.82%"
"Jan 30, 2014","494.26","491.59","495.77","489.04","87.96M","0.46%"
"Jan 29, 2014","492.01","498.50","501.20","489.61","108.91M","-1.27%"
"Jan 28, 2014","498.36","499.32","502.58","495.04","82.09M","-0.19%"
"Jan 27, 2014","499.29","502.10","502.10","495.30","100.80M","-0.56%"
"Jan 24, 2014","502.12","510.27","512.18","502.12","91.78M","-1.59%"
"Jan 23, 2014","510.25","515.49","516.30","510.25","85.44M","-1.02%"
"Jan 22, 2014","515.49","518.59","520.30","515.36","64.65M","-0.60%"
"Jan 21, 2014","518.60","515.34","519.26","514.88","68.31M","0.64%"
"Jan 20, 2014","515.32","516.59","517.07","514.37","73.90M","-0.25%"
"Jan 17, 2014","516.60","517.92","519.51","515.89","143.51M","-0.32%"
"Jan 16, 2014","518.24","516.47","518.24","515.07","112.23M","0.34%"
"Jan 15, 2014","516.47","510.46","516.56","510.46","136.87M","1.18%"
"Jan 14, 2014","510.46","511.82","512.10","507.92","108.44M","-0.34%"
"Jan 13, 2014","512.20","510.66","513.13","510.43","109.39M","0.30%"
"Jan 10, 2014","510.65","507.83","514.82","507.77","104.03M","0.56%"
"Jan 09, 2014","507.82","504.19","507.82","503.99","102.69M","0.70%"
"Jan 08, 2014","504.27","501.60","504.27","500.60","132.25M","0.53%"
"Jan 07, 2014","501.60","501.09","501.60","498.43","105.37M","0.08%"
"Jan 06, 2014","501.18","502.29","503.62","499.88","76.70M","-0.23%"
"Jan 03, 2014","502.32","501.93","503.19","499.67","96.24M","0.07%"
"Jan 02, 2014","501.97","503.81","505.30","501.28","79.27M","-0.32%"
"Dec 30, 2013","503.58","505.04","506.60","503.27","65.59M","-0.25%"
"Dec 27, 2013","504.83","499.53","504.88","499.53","67.58M","1.06%"
"Dec 23, 2013","499.52","493.06","500.25","493.06","61.85M","1.32%"
"Dec 20, 2013","493.02","488.10","493.02","487.18","125.20M","1.03%"
"Dec 19, 2013","487.97","484.46","489.84","484.46","106.25M","0.72%"
"Dec 18, 2013","484.46","487.62","488.15","483.52","78.10M","-0.65%"
"Dec 17, 2013","487.62","487.46","488.07","484.64","65.44M","0.02%"
"Dec 16, 2013","487.52","484.27","487.77","483.33","78.13M","0.67%"
"Dec 13, 2013","484.27","481.97","485.50","481.97","73.29M","0.49%"
"Dec 12, 2013","481.93","486.44","486.46","480.64","89.87M","-0.93%"
"Dec 11, 2013","486.43","489.95","491.01","486.43","104.37M","-0.70%"
"Dec 10, 2013","489.86","490.24","493.20","488.56","95.37M","-0.08%"
"Dec 09, 2013","490.24","487.56","491.96","487.56","58.25M","0.55%"
"Dec 06, 2013","487.54","488.90","490.20","486.02","100.71M","-0.27%"
"Dec 05, 2013","488.87","489.52","489.52","486.06","87.29M","-0.12%"
"Dec 04, 2013","489.44","493.25","494.21","487.92","93.81M","-0.77%"
"Dec 03, 2013","493.24","497.92","499.00","492.49","99.44M","-0.95%"
"Dec 02, 2013","497.95","498.25","498.54","496.03","87.81M","-0.06%"
"Nov 29, 2013","498.25","499.13","500.73","498.25","99.56M","-0.15%"
"Nov 28, 2013","499.01","497.35","500.05","496.87","77.25M","0.33%"
"Nov 27, 2013","497.37","493.77","497.89","493.77","75.74M","0.74%"
"Nov 26, 2013","493.70","495.20","497.39","493.70","116.29M","-0.30%"
"Nov 25, 2013","495.20","495.58","498.42","494.67","58.93M","-0.06%"
"Nov 22, 2013","495.51","494.07","498.48","494.07","61.76M","0.30%"
"Nov 21, 2013","494.03","497.30","497.44","494.03","92.46M","-0.67%"
"Nov 20, 2013","497.36","499.89","500.52","495.96","84.56M","-0.51%"
"Nov 19, 2013","499.90","501.10","501.18","498.89","95.69M","-0.24%"
"Nov 18, 2013","501.10","500.47","502.67","500.47","72.41M","0.18%"
"Nov 15, 2013","500.22","496.00","500.61","496.00","75.81M","0.85%"
"Nov 14, 2013","496.00","491.59","497.11","491.59","94.82M","0.90%"
"Nov 13, 2013","491.56","492.98","493.00","489.33","120.70M","-0.30%"
"Nov 12, 2013","493.06","497.90","498.11","492.57","133.48M","-1.05%"
"Nov 11, 2013","498.27","493.82","498.27","493.74","54.35M","0.91%"
"Nov 08, 2013","493.79","495.38","495.38","490.07","79.84M","-0.33%"
"Nov 07, 2013","495.41","499.03","499.31","495.08","97.95M","-0.73%"
"Nov 06, 2013","499.03","490.99","499.03","490.76","69.84M","1.62%"
"Nov 05, 2013","491.08","493.62","495.27","490.08","91.47M","-0.50%"
"Nov 04, 2013","493.57","491.54","494.59","491.54","95.48M","0.42%"
"Nov 01, 2013","491.50","489.03","492.37","487.98","102.93M","0.50%"
"Oct 31, 2013","489.07","492.81","492.81","486.17","100.08M","-0.75%"
"Oct 30, 2013","492.76","494.29","497.55","491.76","160.02M","-0.31%"
"Oct 29, 2013","494.27","491.49","495.19","491.30","68.60M","0.61%"
"Oct 28, 2013","491.27","494.17","496.11","491.27","75.43M","-0.59%"
"Oct 25, 2013","494.21","489.28","494.21","487.57","95.53M","1.01%"
"Oct 24, 2013","489.28","483.88","489.28","483.29","98.33M","1.15%"
"Oct 23, 2013","483.72","484.76","485.11","482.48","93.64M","-0.26%"
"Oct 22, 2013","484.97","481.12","485.19","480.23","88.48M","0.80%"
"Oct 21, 2013","481.13","475.73","481.15","475.72","66.95M","1.14%"
"Oct 18, 2013","475.72","470.87","475.88","470.81","66.94M","1.04%"
"Oct 17, 2013","470.81","470.04","471.15","468.45","76.12M","0.18%"
"Oct 16, 2013","469.98","469.78","470.00","467.45","77.40M","0.01%"
"Oct 15, 2013","469.94","464.00","470.18","464.00","68.64M","1.26%"
"Oct 14, 2013","464.07","462.36","465.23","462.36","55.26M","0.37%"
"Oct 11, 2013","462.35","462.07","463.53","460.56","69.27M","0.06%"
"Oct 10, 2013","462.07","455.21","462.07","455.18","77.62M","1.52%"
"Oct 09, 2013","455.16","455.87","456.18","452.37","52.30M","-0.20%"
"Oct 08, 2013","456.06","461.80","462.15","455.74","64.38M","-1.24%"
"Oct 07, 2013","461.78","464.33","464.33","460.57","48.78M","-0.54%"
"Oct 04, 2013","464.31","465.92","465.99","463.47","72.33M","-0.34%"
"Oct 03, 2013","465.88","462.07","466.01","462.07","57.40M","0.82%"
"Oct 02, 2013","462.11","460.63","462.32","459.33","50.39M","0.34%"
"Oct 01, 2013","460.55","459.59","462.06","459.36","58.11M","0.21%"
"Sep 30, 2013","459.57","465.63","465.63","459.57","60.89M","-1.30%"
"Sep 27, 2013","465.62","467.68","468.90","465.40","67.92M","-0.43%"
"Sep 26, 2013","467.64","467.99","470.08","466.81","100.72M","-0.07%"
"Sep 25, 2013","467.98","466.23","468.79","465.25","100.72M","0.37%"
"Sep 24, 2013","466.26","466.84","467.94","466.18","121.55M","-0.12%"
"Sep 23, 2013","466.84","469.48","470.20","466.62","69.49M","-0.53%"
"Sep 20, 2013","469.33","467.81","470.05","466.95","87.28M","0.30%"
"Sep 19, 2013","467.93","464.57","469.97","464.57","116.36M","0.74%"
"Sep 18, 2013","464.49","464.33","465.40","462.99","87.16M","0.04%"
"Sep 17, 2013","464.29","464.07","464.56","461.61","76.44M","-0.08%"
"Sep 16, 2013","464.66","464.60","467.08","463.35","103.67M","0.02%"
"Sep 13, 2013","464.57","464.16","465.15","463.30","49.95M","0.09%"
"Sep 12, 2013","464.17","466.62","466.63","464.13","78.79M","-0.53%"
"Sep 11, 2013","466.62","463.68","467.26","463.30","129.67M","0.58%"
"Sep 10, 2013","463.92","462.88","465.57","462.88","76.87M","0.23%"
"Sep 09, 2013","462.86","462.24","464.07","461.86","60.77M","0.14%"
"Sep 06, 2013","462.22","462.39","463.55","460.33","84.53M","-0.07%"
"Sep 05, 2013","462.56","462.87","463.31","460.50","81.11M","-0.06%"
"Sep 04, 2013","462.84","462.93","463.69","460.55","57.81M","-0.11%"
"Sep 03, 2013","463.37","462.59","464.35","460.99","68.50M","0.17%"
"Sep 02, 2013","462.59","456.87","463.20","456.87","53.28M","1.25%"
"Aug 30, 2013","456.88","462.26","462.91","456.80","58.35M","-1.16%"
"Aug 29, 2013","462.26","461.21","463.56","460.70","65.61M","0.24%"
"Aug 28, 2013","461.17","457.14","461.42","455.79","104.57M","0.86%"
"Aug 27, 2013","457.26","460.83","460.85","456.24","106.49M","-0.77%"
"Aug 26, 2013","460.83","461.15","463.20","459.67","53.51M","-0.07%"
"Aug 23, 2013","461.15","462.31","462.54","460.51","123.95M","-0.24%"
"Aug 22, 2013","462.27","458.71","462.79","457.59","126.46M","0.80%"
"Aug 21, 2013","458.61","458.84","460.07","457.67","113.64M","-0.01%"
"Aug 20, 2013","458.65","463.35","463.38","457.49","96.55M","-1.05%"
"Aug 19, 2013","463.51","462.30","463.59","461.36","69.03M","0.28%"
"Aug 16, 2013","462.21","460.90","462.49","460.55","72.80M","0.27%"
"Aug 15, 2013","460.95","464.37","464.75","459.44","80.01M","-0.74%"
"Aug 14, 2013","464.38","461.44","464.46","461.44","109.09M","0.75%"
"Aug 13, 2013","460.94","460.53","462.05","460.06","62.73M","0.06%"
"Aug 12, 2013","460.65","461.27","462.79","458.86","62.60M","-0.13%"
"Aug 09, 2013","461.24","460.66","463.04","460.61","64.46M","0.15%"
"Aug 08, 2013","460.57","455.63","460.62","455.53","77.73M","1.08%"
"Aug 07, 2013","455.65","455.35","456.54","452.62","71.47M","0.08%"
"Aug 06, 2013","455.30","458.52","458.52","454.75","89.12M","-0.70%"
"Aug 05, 2013","458.52","458.67","461.36","457.83","90.12M","-0.04%"
"Aug 02, 2013","458.70","459.01","460.88","457.01","108.14M","-0.06%"
"Aug 01, 2013","458.98","457.03","459.20","455.13","80.76M","0.44%"
"Jul 31, 2013","456.99","454.91","458.00","454.91","60.01M","0.46%"
"Jul 30, 2013","454.91","455.94","457.62","453.46","57.74M","-0.23%"
"Jul 29, 2013","455.95","456.00","456.84","453.52","60.43M","-0.01%"
"Jul 26, 2013","456.00","457.77","458.91","455.47","75.61M","-0.39%"
"Jul 25, 2013","457.77","459.64","460.47","456.25","61.22M","-0.40%"
"Jul 24, 2013","459.60","459.16","460.95","457.17","59.88M","0.09%"
"Jul 23, 2013","459.17","459.37","460.00","458.10","64.76M","0.20%"
"Jul 22, 2013","458.25","457.84","459.03","457.18","86.73M","0.09%"
"Jul 19, 2013","457.86","453.74","458.62","453.66","93.52M","0.91%"
"Jul 18, 2013","453.72","457.05","457.16","451.59","195.42M","-0.74%"
"Jul 17, 2013","457.11","455.58","457.48","452.66","91.49M","0.34%"
"Jul 16, 2013","455.58","456.52","456.71","454.28","89.43M","-0.20%"
"Jul 15, 2013","456.48","453.96","456.76","453.29","61.91M","0.55%"
"Jul 12, 2013","454.00","455.66","456.30","453.56","62.20M","-0.36%"
"Jul 11, 2013","455.62","448.40","455.62","448.40","76.65M","1.61%"
"Jul 10, 2013","448.40","445.27","448.40","444.59","67.77M","0.71%"
"Jul 09, 2013","445.22","444.87","448.42","444.82","104.09M","0.11%"
"Jul 08, 2013","444.73","441.82","445.72","441.82","71.16M","0.67%"
"Jul 05, 2013","441.75","440.87","445.61","440.75","51.94M","0.20%"
"Jul 04, 2013","440.86","433.75","440.86","433.75","47.34M","1.73%"
"Jul 03, 2013","433.35","438.90","438.98","433.05","64.75M","-1.27%"
"Jul 02, 2013","438.92","436.15","439.02","434.88","75.54M","0.64%"
"Jul 01, 2013","436.12","431.01","436.12","430.24","58.95M","1.18%"
"Jun 28, 2013","431.03","433.33","436.28","430.22","71.99M","-0.45%"
"Jun 27, 2013","432.98","433.62","436.60","428.90","94.37M","-0.14%"
"Jun 26, 2013","433.59","429.19","435.98","428.72","81.60M","1.07%"
"Jun 25, 2013","428.98","421.42","430.95","421.42","79.88M","1.80%"
"Jun 24, 2013","421.40","433.80","434.26","421.40","108.86M","-2.93%"
"Jun 21, 2013","434.14","433.78","437.42","433.53","73.17M","0.07%"
"Jun 20, 2013","433.84","438.86","438.86","432.61","76.09M","-1.17%"
"Jun 19, 2013","438.99","443.03","443.49","438.47","71.66M","-0.93%"
"Jun 18, 2013","443.10","439.99","443.12","438.33","85.12M","0.71%"
"Jun 17, 2013","439.99","436.41","440.49","436.26","91.78M","0.85%"
"Jun 14, 2013","436.29","435.76","440.63","435.76","60.30M","0.13%"
"Jun 13, 2013","435.73","436.63","437.11","429.53","89.85M","-0.22%"
"Jun 12, 2013","436.71","433.05","439.51","433.05","67.67M","0.85%"
"Jun 11, 2013","433.03","440.59","440.85","433.03","118.47M","-1.75%"
"Jun 10, 2013","440.73","443.34","445.23","440.46","63.83M","-0.59%"
"Jun 07, 2013","443.33","442.36","444.16","436.71","77.07M","0.23%"
"Jun 06, 2013","442.33","445.21","446.53","441.98","83.51M","-0.64%"
"Jun 05, 2013","445.16","448.63","449.55","445.14","102.87M","-0.79%"
"Jun 04, 2013","448.70","450.52","453.82","448.27","102.78M","-0.40%"
"Jun 03, 2013","450.52","453.81","453.85","448.76","72.27M","-0.73%"
"May 31, 2013","453.82","454.89","455.85","451.01","103.93M","-0.04%"
"May 30, 2013","453.98","454.08","456.87","453.04","105.92M","-0.06%"
"May 29, 2013","454.26","458.65","458.65","454.11","90.52M","-0.99%"
"May 28, 2013","458.79","454.02","459.21","453.97","92.05M","1.06%"
"May 27, 2013","454.00","449.87","454.00","449.87","60.01M","0.92%"
"May 24, 2013","449.87","448.59","452.59","448.59","130.48M","0.29%"
"May 23, 2013","448.55","455.98","455.98","445.85","145.83M","-1.68%"
"May 22, 2013","456.22","456.01","457.07","454.40","104.82M","0.06%"
"May 21, 2013","455.96","451.22","456.01","451.22","168.40M","1.06%"
"May 16, 2013","451.19","450.92","452.90","450.39","87.74M","0.06%"
"May 15, 2013","450.90","451.15","451.88","448.87","156.31M","-0.03%"
"May 14, 2013","451.03","451.88","453.30","448.49","163.61M","-0.18%"
"May 13, 2013","451.83","450.65","452.45","450.34","105.79M","0.27%"
"May 10, 2013","450.63","450.44","453.55","450.05","90.38M","0.04%"
"May 08, 2013","450.43","448.63","451.90","448.57","76.70M","0.40%"
"May 07, 2013","448.63","447.79","449.27","446.08","75.62M","0.19%"
"May 06, 2013","447.79","446.37","448.41","445.41","54.46M","0.32%"
"May 03, 2013","446.38","439.73","446.62","439.73","94.75M","1.51%"
"May 02, 2013","439.73","444.13","444.13","437.63","168.80M","-1.02%"
"Apr 30, 2013","444.24","442.21","444.55","441.72","89.63M","0.47%"
"Apr 29, 2013","442.14","444.81","445.46","440.74","101.53M","-0.60%"
"Apr 26, 2013","444.82","444.52","445.01","441.55","111.24M","0.06%"
"Apr 25, 2013","444.54","438.87","444.56","438.15","129.29M","1.31%"
"Apr 24, 2013","438.79","435.18","439.37","435.10","108.15M","0.81%"
"Apr 23, 2013","435.28","428.69","435.42","428.61","69.14M","1.59%"
"Apr 22, 2013","428.47","429.58","431.40","428.42","58.99M","-0.26%"
"Apr 19, 2013","429.60","424.78","430.75","424.78","78.18M","1.14%"
"Apr 18, 2013","424.74","421.14","426.93","420.79","58.91M","0.90%"
"Apr 17, 2013","420.97","426.77","429.24","420.97","77.72M","-1.34%"
"Apr 16, 2013","426.67","426.95","427.32","422.48","104.78M","-0.07%"
